"Species","Longitude","Latitude","taxa","x_metres_EPSG_3577_Albers_Equal_Area","y_metres_EPSG_3577_Albers_Equal_Area"
"cangaiensis",152.4833,-29.6167,"cangaiensis",1952756.122,-3377225.801
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.48333,-29.61667,"cangaiensis",1952759.494,-3377222.939
"cangaiensis",152.425,-29.60833,"cangaiensis",1947395.063,-3375409.357
"cangaiensis",152.48333,-29.60833,"cangaiensis",1952908.793,-3376299.746
"cangaiensis",152.48333,-29.60833,"cangaiensis",1952908.793,-3376299.746
"cangaiensis",152.49167,-29.60833,"cangaiensis",1953697.111,-3376427.259
"cangaiensis",152.49167,-29.60833,"cangaiensis",1953697.111,-3376427.259
"cangaiensis",152.4833,-29.6083,"cangaiensis",1952906.494,-3376295.967
"cangaiensis",152.4833,-29.6083,"cangaiensis",1952906.494,-3376295.967
"cangaiensis",152.2,-29.6,"cangaiensis",1926269.883,-3371075.97
"cangaiensis",152.4,-29.6,"cangaiensis",1945180.295,-3374106.324
"cangaiensis",152.4,-29.6,"cangaiensis",1945180.295,-3374106.324
"cangaiensis",152.4,-29.6,"cangaiensis",1945180.295,-3374106.324
"cangaiensis",152.48333,-29.6,"cangaiensis",1953057.914,-3375377.656
"cangaiensis",152.48333,-29.6,"cangaiensis",1953057.914,-3375377.656
"cangaiensis",152.39167,-29.59167,"cangaiensis",1944541.23,-3373057.318
"cangaiensis",152.25,-29.55,"cangaiensis",1931882.915,-3366294.317
"cangaiensis",152.25,-29.55,"cangaiensis",1931882.915,-3366294.317
"cangaiensis",152.38333,-29.55,"cangaiensis",1944495.055,-3368317.073
"cangaiensis",152.3703,-29.5214,"cangaiensis",1943771.8,-3364952.368
"cangaiensis",152.36639,-29.52139,"cangaiensis",1943402.045,-3364891.776
"cangaiensis",152.37028,-29.52139,"cangaiensis",1943770.086,-3364950.956
"cangaiensis",152.37028,-29.52139,"cangaiensis",1943770.086,-3364950.956
"cangaiensis",152.37028,-29.52139,"cangaiensis",1943770.086,-3364950.956
"cangaiensis",152.36944,-29.52083,"cangaiensis",1943700.582,-3364876.175
"cangaiensis",152.35,-29.5167,"cangaiensis",1941934.754,-3364123.283
"cangaiensis",152.35,-29.5167,"cangaiensis",1941934.754,-3364123.283
"cangaiensis",152.35,-29.51667,"cangaiensis",1941935.287,-3364119.961
"cangaiensis",152.35,-29.51667,"cangaiensis",1941935.287,-3364119.961
"cangaiensis",152.36667,-29.51667,"cangaiensis",1943512.559,-3364373.454
"cangaiensis",152.38333,-29.51667,"cangaiensis",1945088.851,-3364627.001
"cangaiensis",152.38333,-29.51667,"cangaiensis",1945088.851,-3364627.001
"cangaiensis",152.38333,-29.51667,"cangaiensis",1945088.851,-3364627.001
"cangaiensis",152.48333,-29.51667,"cangaiensis",1954549.692,-3366153.209
"cangaiensis",152.4667,-29.5,"cangaiensis",1953274.632,-3364053.468
"clunies",150.5,-34.5,"clunies",1686269.618,-3888767.266
"clunies",150.5,-34.5,"clunies",1686269.618,-3888767.266
"clunies",150.1667,-34.1167,"clunies",1662149.283,-3842127.986
"clunies",150.11667,-34.11667,"clunies",1657603.064,-3841474.657
"clunies",150.11667,-34.11667,"clunies",1657603.064,-3841474.657
"clunies",150.11667,-34.11667,"clunies",1657603.064,-3841474.657
"clunies",150.13333,-34.11667,"clunies",1659117.142,-3841690.915
"clunies",150.15,-34.11667,"clunies",1660632.101,-3841907.501
"clunies",150.25,-34.11667,"clunies",1669719.441,-3843210.907
"clunies",150.11667,-34.1,"clunies",1657865.703,-3839635.003
"clunies",150.13333,-34.1,"clunies",1659380.021,-3839851.296
"clunies",150.08333,-34.08333,"clunies",1655097.332,-3837362.965
"clunies",150.16667,-34.08333,"clunies",1662673.758,-3838445.12
"clunies",150.25,-34.08333,"clunies",1670248.567,-3839532.086
"clunies",150.1333,-34.0833,"clunies",1659640.654,-3838007.912
"clunies",150.15278,-34.06528,"clunies",1661696.033,-3836272.41
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.25,-34.01667,"clunies",1671306.612,-3832175.885
"clunies",150.45,-34.01667,"clunies",1689495.49,-3834806.531
"clunies",150.2,-34,"clunies",1667022.644,-3829682.808
"clunies",150.25,-34,"clunies",1671571.225,-3830336.124
"clunies",150.25,-33.95,"clunies",1672364.962,-3824817.567
"clunies",150.25,-33.88333,"clunies",1673423.455,-3817458.248
"clunies",150.25,-33.88333,"clunies",1673423.455,-3817458.248
"clunies",150.28333,-33.88333,"clunies",1676458.757,-3817895.22
"clunies",150.28333,-33.88333,"clunies",1676458.757,-3817895.22
"clunies",150.28333,-33.88333,"clunies",1676458.757,-3817895.22
"clunies",150.26667,-33.86667,"clunies",1675206.342,-3815837.578
"clunies",150.25,-33.85,"clunies",1673952.676,-3813778.768
"clunies",150.25,-33.85,"clunies",1673952.676,-3813778.768
"clunies",150.4,-33.8,"clunies",1688416.778,-3810232.908
"clunies",150.18333,-33.78333,"clunies",1668933.765,-3805545.443
"clunies",150.31667,-33.78333,"clunies",1681088.544,-3807293.669
"courtii",152.65,-31.71667,"courtii",1930645.469,-3611999.124
"courtii",152.6833,-31.7,"courtii",1934032.325,-3610661.402
"courtii",152.68333,-31.7,"courtii",1934035.106,-3610661.856
"courtii",152.7,-31.68333,"courtii",1935881.197,-3609072.963
"courtii",152.7,-31.68333,"courtii",1935881.197,-3609072.963
"courtii",152.7,-31.68333,"courtii",1935881.197,-3609072.963
"courtii",152.7,-31.68333,"courtii",1935881.197,-3609072.963
"courtii",152.71667,-31.68333,"courtii",1937426.506,-3609325.665
"courtii",152.71667,-31.68333,"courtii",1937426.506,-3609325.665
"courtii",152.71667,-31.68333,"courtii",1937426.506,-3609325.665
"courtii",152.7,-31.6833,"courtii",1935881.739,-3609069.65
"courtii",152.775,-31.65833,"courtii",1943286.464,-3607450.196
"courtii",152.76667,-31.65,"courtii",1942665.046,-3606403.426
"courtii",152.76667,-31.65,"courtii",1942665.046,-3606403.426
"courtii",152.76667,-31.65,"courtii",1942665.046,-3606403.426
"courtii",152.7667,-31.65,"courtii",1942667.827,-3606403.882
"courtii",152.78333,-31.65,"courtii",1944209.776,-3606656.86
"courtii",152.78333,-31.65,"courtii",1944209.776,-3606656.86
"courtii",152.78333,-31.65,"courtii",1944209.776,-3606656.86
"courtii",152.81667,-31.65,"courtii",1947300.991,-3607164.637
"courtii",152.775,-31.64167,"courtii",1943588.368,-3605610.03
"courtii",152.775,-31.64167,"courtii",1943588.368,-3605610.03
"courtii",152.76667,-31.63333,"courtii",1942967.014,-3604562.118
"denticulosa",118.25,-31.25,"denticulosa",-1294274.475,-3473099.008
"denticulosa",119.31667,-31.23333,"denticulosa",-1194398.896,-3460852.818
"denticulosa",118,-31.2,"denticulosa",-1318325.677,-3470088.96
"denticulosa",117.01667,-31.01667,"denticulosa",-1412913.734,-3460199.07
"denticulosa",118,-31,"denticulosa",-1320775.459,-3447823.244
"denticulosa",118,-31,"denticulosa",-1320775.459,-3447823.244
"denticulosa",116.71667,-30.91667,"denticulosa",-1442406.542,-3452428.473
"denticulosa",118.11667,-30.88333,"denticulosa",-1311229.674,-3433629.99
"denticulosa",118.1,-30.85,"denticulosa",-1313203.327,-3430089.419
"denticulosa",118.1,-30.85,"denticulosa",-1313203.327,-3430089.419
"denticulosa",118.1,-30.85,"denticulosa",-1313203.327,-3430089.419
"denticulosa",118,-30.8333,"denticulosa",-1322817.731,-3429261.336
"denticulosa",116.6,-30.8,"denticulosa",-1454936.123,-3440775.32
"denticulosa",116.6,-30.8,"denticulosa",-1454936.123,-3440775.32
"denticulosa",116.6,-30.8,"denticulosa",-1454936.123,-3440775.32
"denticulosa",116.6,-30.8,"denticulosa",-1454936.123,-3440775.32
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",118.2,-30.8,"denticulosa",-1304396.624,-3423496.296
"denticulosa",116.65,-30.78333,"denticulosa",-1450458.951,-3438352.668
"denticulosa",116.63333,-30.76667,"denticulosa",-1452250.508,-3436688.992
"denticulosa",116.63333,-30.76667,"denticulosa",-1452250.508,-3436688.992
"denticulosa",118.15,-30.75,"denticulosa",-1309710.307,-3418438.793
"denticulosa",118,-30.2,"denticulosa",-1330579.191,-3358718.555
"denticulosa",118,-30.2,"denticulosa",-1330579.191,-3358718.555
"denticulosa",118.18333,-30.03333,"denticulosa",-1315240.328,-3338247.585
"denticulosa",118,-30,"denticulosa",-1333031.113,-3336433.393
"denticulosa",118.2,-30,"denticulosa",-1314062.475,-3334361.397
"denticulosa",118.01667,-29.95,"denticulosa",-1332062.507,-3330687.704
"denticulosa",117.9,-29.9167,"denticulosa",-1343542.8,-3328198.652
"desmondii",134.8,-25,"desmondii",279408.0492,-2705632.951
"desmondii",134.875,-24.94167,"desmondii",287038.0173,-2699264.923
"desmondii",134.63333,-24.7,"desmondii",263471.4769,-2671674.765
"desmondii",134.65278,-24.69583,"desmondii",265426.9203,-2671247.987
"desmondii",134.65722,-24.60972,"desmondii",266071.7196,-2661613.34
"desmondii",134.6,-24.6,"desmondii",260365.1451,-2660406.902
"desmondii",134.46667,-24.55,"desmondii",247123.2511,-2654542.64
"desmondii",134.46667,-24.55,"desmondii",247123.2511,-2654542.64
"desmondii",134.88333,-24.45,"desmondii",289112.5024,-2644219.227
"desmondii",134.88333,-24.45,"desmondii",289112.5024,-2644219.227
"desmondii",134.88333,-24.45,"desmondii",289112.5024,-2644219.227
"desmondii",135.15,-24.45,"desmondii",315846.4068,-2644850.605
"desmondii",134.875,-24.44167,"desmondii",288298.3845,-2643267.705
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.86667,-24.43333,"desmondii",287484.1687,-2642315.122
"desmondii",134.88333,-24.41667,"desmondii",289196.7414,-2640487.364
"desmondii",134.91667,-24.41667,"desmondii",292540.1512,-2640563.271
"desmondii",134.8,-24.4,"desmondii",280881.0507,-2638434.986
"desmondii",134.8,-24.4,"desmondii",280881.0507,-2638434.986
"desmondii",134.8,-24.4,"desmondii",280881.0507,-2638434.986
"desmondii",134.94722,-24.39722,"desmondii",295654.0022,-2638455.915
"desmondii",135.08333,-24.38333,"desmondii",309342.9907,-2637223.075
"desmondii",135.08333,-24.38333,"desmondii",309342.9907,-2637223.075
"desmondii",135.08278,-24.36611,"desmondii",309334.3508,-2635293.853
"desmondii",134.55,-24.35,"desmondii",255917.6367,-2632311.537
"desmondii",134.5833,-24.35,"desmondii",259259.1674,-2632378.679
"desmondii",134.58333,-24.35,"desmondii",259262.1778,-2632378.74
"desmondii",134.58333,-24.35,"desmondii",259262.1778,-2632378.74
"desmondii",135.09167,-24.34167,"desmondii",310292.4506,-2632579.256
"desmondii",135.05,-24.33333,"desmondii",306133.3764,-2631545.043
"desmondii",135.08333,-24.33333,"desmondii",309478.1157,-2631625.346
"desmondii",135.08333,-24.33333,"desmondii",309478.1157,-2631625.346
"desmondii",134.8,-24.28333,"desmondii",281167.3781,-2625372.799
"desmondii",135.05,-24.28333,"desmondii",306267.0342,-2625947.562
"desmondii",135.05,-24.2833,"desmondii",306267.1144,-2625944.204
"desmondii",134.50528,-24.23333,"desmondii",251686.3048,-2619160.593
"desmondii",135.04167,-24.19361,"desmondii",305669.8955,-2615884.21
"desmondii",133.8667,-23.7,"desmondii",188410.6968,-2558368.145
"desmondii",133.8667,-23.7,"desmondii",188410.6968,-2558368.145
"desmondii",133.8667,-23.7,"desmondii",188410.6968,-2558368.145
"desmondii",133.8667,-23.7,"desmondii",188410.6968,-2558368.145
"desmondii",134.8667,-23.4333,"desmondii",289998.7443,-2530404.843
"diallaga",116.8,-29.2,"diallaga",-1457420.501,-3260416.871
"diallaga",116.8,-29.2,"diallaga",-1457420.501,-3260416.871
"diallaga",116.8,-29.2,"diallaga",-1457420.501,-3260416.871
"diallaga",116.8,-29.2,"diallaga",-1457420.501,-3260416.871
"diallaga",117,-29.2,"diallaga",-1438332.708,-3258150.238
"diallaga",117,-29.2,"diallaga",-1438332.708,-3258150.238
"diallaga",117,-29.2,"diallaga",-1438332.708,-3258150.238
"diallaga",117,-29.2,"diallaga",-1438332.708,-3258150.238
"diallaga",117,-29.2,"diallaga",-1438332.708,-3258150.238
"dictyoneura",118.8167,-34.5,"dictyoneura",-1203724.92,-3828623.399
"dictyoneura",118.83333,-34.5,"dictyoneura",-1202211.872,-3828466.809
"dictyoneura",119.3667,-34.4667,"dictyoneura",-1154039.744,-3819857.97
"dictyoneura",118.8667,-34.45,"dictyoneura",-1199747.229,-3822613.211
"dictyoneura",118.88333,-34.45,"dictyoneura",-1198233.398,-3822457.138
"dictyoneura",118.88333,-34.45,"dictyoneura",-1198233.398,-3822457.138
"dictyoneura",118.75,-34.41667,"dictyoneura",-1210754.259,-3820021.045
"dictyoneura",118.73333,-34.4,"dictyoneura",-1212464.552,-3818332.025
"dictyoneura",118.8,-34.4,"dictyoneura",-1206393.215,-3817700.879
"dictyoneura",118.8,-34.4,"dictyoneura",-1206393.215,-3817700.879
"dictyoneura",118.8,-34.4,"dictyoneura",-1206393.215,-3817700.879
"dictyoneura",118.8,-34.4,"dictyoneura",-1206393.215,-3817700.879
"didyma",113.8,-26.8,"didyma",-1781507.08,-3031497.663
"didyma",113.8,-26.8,"didyma",-1781507.08,-3031497.663
"didyma",113.71583,-26.75917,"didyma",-1790343.083,-3028141.08
"didyma",113.7,-26.68333,"didyma",-1793096.858,-3019943.472
"didyma",113.71667,-26.68333,"didyma",-1791474.645,-3019709.609
"didyma",113.6844,-26.6764,"didyma",-1794725.973,-3019393.191
"didyma",113.6844,-26.6764,"didyma",-1794725.973,-3019393.191
"didyma",113.6844,-26.6764,"didyma",-1794725.973,-3019393.191
"didyma",113.6844,-26.6764,"didyma",-1794725.973,-3019393.191
"didyma",113.6803,-26.6758,"didyma",-1795134.587,-3019384.187
"didyma",113.6803,-26.6758,"didyma",-1795134.587,-3019384.187
"didyma",113.6803,-26.6758,"didyma",-1795134.587,-3019384.187
"didyma",113.6833,-26.6667,"didyma",-1794988.475,-3018331.817
"didyma",113.68333,-26.66667,"didyma",-1794986.037,-3018328.065
"didyma",113.4,-26.4,"didyma",-1826895.821,-2992746.662
"didyma",113.4,-26.4,"didyma",-1826895.821,-2992746.662
"didyma",113.2,-26.2,"didyma",-1849687.345,-2973434.893
"didyma",113.4,-26.2,"didyma",-1830149.805,-2970554.524
"faucium",148.03333,-24.88333,"faucium",1597510.843,-2789873.811
"faucium",147.75,-22.91667,"faucium",1596493.723,-2567909.752
"faucium",148.075,-22.15833,"faucium",1639898.079,-2487952.843
"faucium",146.98333,-21.91667,"faucium",1532217.694,-2447618.936
"faucium",144.89167,-20.55833,"faucium",1334362.547,-2273610.616
"faucium",144.80833,-20.49167,"faucium",1326508.208,-2265358.61
"faucium",144.80833,-20.475,"faucium",1326693.953,-2263512.123
"faucium",144.90833,-20.475,"faucium",1337016.874,-2264554.624
"faucium",144.925,-20.475,"faucium",1338737.625,-2264729.195
"faucium",144.775,-20.45833,"faucium",1323438.399,-2261319.98
"faucium",144.70833,-20.40833,"faucium",1317107.244,-2255092.912
"grandifolia",151.64167,-26.125,"grandifolia",1933145.885,-2977580.287
"grandifolia",151.44306,-26.09722,"grandifolia",1914222.756,-2971510.923
"grandifolia",151.20833,-26.09167,"grandifolia",1891381.64,-2967399.591
"grandifolia",151.20833,-26.09167,"grandifolia",1891381.64,-2967399.591
"grandifolia",151.2,-26.08333,"grandifolia",1890707.619,-2966351.625
"grandifolia",151.21667,-26.08333,"grandifolia",1892336.793,-2966598.438
"grandifolia",151.21667,-26.08333,"grandifolia",1892336.793,-2966598.438
"grandifolia",151.41667,-26.08333,"grandifolia",1911880.45,-2969576.164
"grandifolia",151.58333,-26.08333,"grandifolia",1928162.603,-2972080.872
"grandifolia",151.1947,-26.0731,"grandifolia",1890361.344,-2965138.981
"grandifolia",151.19472,-26.07306,"grandifolia",1890363.97,-2965134.842
"grandifolia",151.85833,-26.05833,"grandifolia",1955456.044,-2973490.672
"grandifolia",151.45,-26.05,"grandifolia",1915703.752,-2966381.169
"grandifolia",151.44167,-26.04167,"grandifolia",1915031.241,-2965333.013
"grandifolia",151.60833,-26.04167,"grandifolia",1931318.926,-2967841.834
"grandifolia",151.4333,-26.0333,"grandifolia",1914355.37,-2964279.862
"grandifolia",151.54167,-26.025,"grandifolia",1925089.444,-2964988.394
"grandifolia",151.64167,-26.025,"grandifolia",1934863.106,-2966499.071
"grandifolia",151.3667,-26.0167,"grandifolia",1908126.18,-2961443.549
"grandifolia",151.6333,-26.0167,"grandifolia",1934187.561,-2965452.61
"grandifolia",151.53417,-26.01611,"grandifolia",1924508.199,-2963890.182
"grandifolia",151.4,-26,"grandifolia",1911665.13,-2960090.297
"grandifolia",151.4,-26,"grandifolia",1911665.13,-2960090.297
"grandifolia",151.31611,-25.98611,"grandifolia",1903696.471,-2957297.991
"grandifolia",151.38167,-25.96917,"grandifolia",1910395.227,-2956398.902
"grandifolia",151.38278,-25.96917,"grandifolia",1910503.796,-2956415.501
"grandifolia",151.39194,-25.955,"grandifolia",1911639.973,-2954981.929
"grandifolia",151.38333,-25.95,"grandifolia",1910882.466,-2954298.927
"grandifolia",151.41667,-25.91667,"grandifolia",1914709.727,-2951103.942
"grandifolia",151.70833,-25.90833,"grandifolia",1943387.68,-2954583.685
"grandifolia",151.6,-25.85,"grandifolia",1933789.151,-2946476.988
"grandifolia",151.3333,-25.8333,"grandifolia",1907960.653,-2940616.297
"grandifolia",151.3333,-25.8333,"grandifolia",1907960.653,-2940616.297
"grandifolia",151.40833,-25.80833,"grandifolia",1915731.934,-2938971.621
"grandifolia",151.4,-25.8,"grandifolia",1915057.315,-2937923.543
"grandifolia",151.48333,-25.78333,"grandifolia",1923503.371,-2937328.024
"grandifolia",151.475,-25.775,"grandifolia",1922829.184,-2936279.536
"grandifolia",151.49167,-25.775,"grandifolia",1924462.282,-2936530.54
"grandifolia",151.4833,-25.7667,"grandifolia",1923783.673,-2935484.726
"grandifolia",151.48333,-25.76667,"grandifolia",1923787.123,-2935481.853
"grandifolia",151.75,-25.75,"grandifolia",1950197.277,-2937678.057
"grandifolia",151.69167,-25.675,"grandifolia",1945774.182,-2928480.277
"grandifolia",151.43167,-25.66722,"grandifolia",1920414.967,-2923684.17
"grandifolia",151.98083,-25.66556,"grandifolia",1974279.877,-2931870.993
"grandifolia",151.2667,-25.65,"grandifolia",1904525.484,-2919306.218
"grandifolia",151.27556,-25.64472,"grandifolia",1905483.616,-2918853.129
"grandifolia",151.575,-25.625,"grandifolia",1935191.919,-2921168.886
"grandifolia",151.60833,-25.625,"grandifolia",1938461.043,-2921674.181
"grandifolia",151.5667,-25.6167,"grandifolia",1934519.757,-2920123.608
"grandifolia",151.58333,-25.61667,"grandifolia",1936151.552,-2920372.208
"grandifolia",151.58333,-25.61667,"grandifolia",1936151.552,-2920372.208
"grandifolia",151.71667,-25.61667,"grandifolia",1949230.049,-2922399.814
"grandifolia",151.69917,-25.60667,"grandifolia",1947685.877,-2921025.184
"grandifolia",151.54056,-25.60306,"grandifolia",1932188.516,-2918216.802
"grandifolia",151.5333,-25.6,"grandifolia",1931528.488,-2917767.987
"grandifolia",151.54,-25.58861,"grandifolia",1932380.369,-2916607.354
"guinetii",114.8,-28.8,"guinetii",-1654116.365,-3240266.097
"guinetii",114.6167,-28.7667,"guinetii",-1672142.587,-3238951.144
"guinetii",114.66667,-28.7,"guinetii",-1668377.43,-3230884.835
"guinetii",114.66667,-28.7,"guinetii",-1668377.43,-3230884.835
"guinetii",114.66667,-28.7,"guinetii",-1668377.43,-3230884.835
"guinetii",114.66667,-28.68333,"guinetii",-1668630.359,-3229032.068
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.6,-28.6,"guinetii",-1676278.023,-3220643.449
"guinetii",114.8,-28.6,"guinetii",-1657127.697,-3218034.247
"guinetii",114.8,-28.6,"guinetii",-1657127.697,-3218034.247
"guinetii",114.65,-28.55,"guinetii",-1672250.207,-3214431.091
"guinetii",114.6833,-28.55,"guinetii",-1669060.342,-3213995.629
"guinetii",114.6833,-28.55,"guinetii",-1669060.342,-3213995.629
"guinetii",114.68333,-28.55,"guinetii",-1669057.469,-3213995.237
"guinetii",114.7,-28.55,"guinetii",-1667460.578,-3213777.557
"guinetii",114.7167,-28.55,"guinetii",-1665860.785,-3213559.694
"guinetii",114.69611,-28.54833,"guinetii",-1667858.517,-3213642.712
"guinetii",114.63333,-28.53333,"guinetii",-1674100.434,-3212796.629
"guinetii",114.76667,-28.51667,"guinetii",-1661576.514,-3209204.095
"guinetii",114.78333,-28.51667,"guinetii",-1659979.956,-3208987.521
"guinetii",114.78333,-28.51667,"guinetii",-1659979.956,-3208987.521
"guinetii",114.78333,-28.51667,"guinetii",-1659979.956,-3208987.521
"guinetii",114.6,-28.4,"guinetii",-1679324.297,-3198415.305
"guinetii",114.6,-28.4,"guinetii",-1679324.297,-3198415.305
"guinetii",114.6,-28.4,"guinetii",-1679324.297,-3198415.305
"hopperiana",116.15,-29.98333,"hopperiana",-1508561.344,-3355151.826
"hopperiana",116.55167,-29.97028,"hopperiana",-1470696.88,-3349016.313
"hopperiana",116.5667,-29.9667,"hopperiana",-1469321.346,-3348444.952
"hopperiana",116.5667,-29.9667,"hopperiana",-1469321.346,-3348444.952
"hopperiana",116.5667,-29.9667,"hopperiana",-1469321.346,-3348444.952
"hopperiana",116.58333,-29.96667,"hopperiana",-1467746.195,-3348250.453
"hopperiana",116.065,-29.8719,"hopperiana",-1518163.7,-3343762.673
"hopperiana",116.065,-29.8719,"hopperiana",-1518163.7,-3343762.673
"hopperiana",116.6,-29.8,"hopperiana",-1468413.847,-3329508.495
"hopperiana",115.2,-29.6,"hopperiana",-1604108.463,-3324095.725
"hopperiana",114.6167,-28.35,"hopperiana",-1678483.356,-3192638.626
"hopperiana",114.8,-27.6,"hopperiana",-1672185.72,-3106864.939
"hopperiana",114.8,-27.6,"hopperiana",-1672185.72,-3106864.939
"hopperiana",114.8,-27.6,"hopperiana",-1672185.72,-3106864.939
"hopperiana",114.6142,-27.5481,"hopperiana",-1690928.081,-3103541.302
"hopperiana",114.6142,-27.5481,"hopperiana",-1690928.081,-3103541.302
"hopperiana",114.68333,-27.45,"hopperiana",-1685733.024,-3091723.719
"hopperiana",114.68333,-27.45,"hopperiana",-1685733.024,-3091723.719
"hopperiana",114.6667,-27.4167,"hopperiana",-1687847.264,-3088241.851
"hopperiana",114.6667,-27.4167,"hopperiana",-1687847.264,-3088241.851
"hopperiana",114.6,-27.4,"hopperiana",-1694556.484,-3087268.623
"hopperiana",114.6,-27.4,"hopperiana",-1694556.484,-3087268.623
"hopperiana",114.6,-27.4,"hopperiana",-1694556.484,-3087268.623
"hopperiana",114.16056,-27.29306,"hopperiana",-1738747.509,-3081290.435
"hopperiana",114.65,-27,"hopperiana",-1695792.251,-3042147.572
"jonesii",150.31667,-34.85,"jonesii",1664106.579,-3924927.394
"jonesii",150.41667,-34.81667,"jonesii",1673661.826,-3922562.487
"jonesii",150.2,-34.8,"jonesii",1654369,-3917903.976
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.05,-34.78333,"jonesii",1641086.598,-3914132.514
"jonesii",150.25,-34.78333,"jonesii",1659147.211,-3916715.751
"jonesii",150.55,-34.78333,"jonesii",1686230.494,-3920643.612
"jonesii",150.05,-34.7667,"jonesii",1641347.262,-3912299.857
"jonesii",150.05,-34.7667,"jonesii",1641347.262,-3912299.857
